sentence	sentence_id	locale	reason
Cantonal Neuchâtel ganó el campeonato.	310ad64c530e4192c2144740361a91aac6dcfb0022f4aea2fd91306d6b3f444a	es	grammar-or-spelling
"Bocarsly""et al."	30f02763669888066d4f53d1b91f0c3309da6ed5a5870ab2ec98eeac6c9c4c61	es	grammar-or-spelling
"Bocarsly""et al."	30f02763669888066d4f53d1b91f0c3309da6ed5a5870ab2ec98eeac6c9c4c61	es	difficult-pronounce
Who Cares A Lot?	315411fd634a26a8f9a7a4046124c3c65534060c742e5b40e7ab1b779336354d	es	different-language
"Ese mismo año obtuvo uno de los papeles principales de la película ""Mrs."	3117a28a469171e5fc746225ac7d51345f1c5a2104b72eb26435055c5b5e6939	es	Incompleta
"Danger, You're in danger."	315b5610aa3edb7b7133bddfc26c31439b4de1630f441e55f9cfc433a7c66986	es	different-language
Área metropolitana de St.	312e5c8db1f8d38c94903ffa6ae8bd36fabba21a220fdee2fe07f7bdc4fadc51	es	grammar-or-spelling
Who Cares A Lot?	315411fd634a26a8f9a7a4046124c3c65534060c742e5b40e7ab1b779336354d	es	different-language
"Politics for the Information Age"", así como de numerosos ensayos y conferencias."	312014eaef86c01f4497348c659af4eb2cbe2a8f6fe543148334025211e99a03	es	grammar-or-spelling
Never give up on the goods times.	3130713a63339c0feafe78a6ce3516202ab8159d51bdae8141d8bf6a15b185c5	es	different-language
Área metropolitana de St.	312e5c8db1f8d38c94903ffa6ae8bd36fabba21a220fdee2fe07f7bdc4fadc51	es	Incompleta
"Danger, You're in danger."	315b5610aa3edb7b7133bddfc26c31439b4de1630f441e55f9cfc433a7c66986	es	different-language
Por sus vientos y entorno es un excelente destino practicar navegación y windsurf.	318cc2982e15a9327922c9d91a2ed55ec556c4ec4506b27d134e9f7506c45642	es	grammar-or-spelling
Las oficinas centrales se encuentra en Sofía, Bulgaria.	319e4123fc0038dc4234c074a90aec5212dd6cb88eb9ff3017e01587b3e2db59	es	grammar-or-spelling
Esto supuso una importante modificación qui iba a repercutir en toda la ciudad.	317bb88e542620e0c29c992b936273006efcb645a1c1236e7191a02c2c3e07ca	es	grammar-or-spelling
Se lo condenó por estos crímenes cuando regresó a Austria.	31457a7aa91a757dc6765f5682f31d51384c2604d521115d7859a0bbef4b3fa1	es	grammar-or-spelling
Esto supuso una importante modificación qui iba a repercutir en toda la ciudad.	317bb88e542620e0c29c992b936273006efcb645a1c1236e7191a02c2c3e07ca	es	grammar-or-spelling
"Danger, You're in danger."	315b5610aa3edb7b7133bddfc26c31439b4de1630f441e55f9cfc433a7c66986	es	different-language
Barcelona y Bm.	31e3bedf13c248f9d47f8dba58569d1441f7fd5cbec17d88e44e96954e2f5455	es	difficult-pronounce
"Holiday"""" a la mejor estación balnearia."	31ba8e57f9eef001c45799a7648158cf49ae1fb216cde8f9268a442deefdbc22	es	grammar-or-spelling
Los dos siguientes tres años, Hinchcliffe participó en la Fórmula Atlantic.	31ab96366feabda006f74005e3148b4bfebcb5ce9cfdba202bb9d1e332125a38	es	difficult-pronounce
"Pero realmente se destacó cuando lanzó al mercado la silla infantil ""No."	3191647a2dc39d12482b29928a6f5e07e8035677aa25ae51d03e16c50150866b	es	grammar-or-spelling
Las oficinas centrales se encuentra en Sofía, Bulgaria.	319e4123fc0038dc4234c074a90aec5212dd6cb88eb9ff3017e01587b3e2db59	es	grammar-or-spelling
Nacido en Bergen, tomó el grado dr.med.	32301329295ee9a3f7a1aa65a2c1be195bb7ff6f306ef59df39a3157438f367f	es	Incluye abreviaturas no estándares. 
Su padre es de descendencia española y alemán.	32336e9b4039b2df00d54ad4898f35808eb4f1fecb622e62f1a06df6488ce575	es	grammar-or-spelling
Su padre es de descendencia española y alemán.	32336e9b4039b2df00d54ad4898f35808eb4f1fecb622e62f1a06df6488ce575	es	grammar-or-spelling
Las obras fueron detenidas por las autoridades pero el daño ya es irreparable.	3271d37110460dfa3968f79d9253b8ede552546e6a9d0bcc3b0fc71542ae2490	es	different-language
Roba las caravanas.	3259597fa5a05d2458bef736236f1e26d50be67aa2a0e84d3306a4e681d3289f	es	different-language
Más al este, el problema es menos contencioso.	327c1bd9c92716c69eae0ec1af93f8fc214f9c84b4f01ff3f656fe21cba07389	es	difficult-pronounce
"Where's your mom?"	32700950dd492cc38ff954cdff8705832d753249ceb85dbfcd755988a62ad439	es	different-language
La potencia se redujo a para las versiones que tenían catalizador.	32ae9378bca1057e3c5d5ba1732926444ddc7600c6737ca208c5da8ebe6fd88a	es	grammar-or-spelling
Chris Martins.	32454a53b786b91e3f0dee98d9b747237fddcaa01bdcedc5fd57bb6ea91ab848	es	different-language
"Why Don't We Do It in the Road?"	32f06c88b862c343657b8e3ffba594fa2dc0278a2d063c2dfb31bdbeb2051f9a	es	different-language
Welcome Back!	32a18ceaf8c6245abfd329063c61b150b7866c79db0dfc71d0010ff697b92dab	es	different-language
Por último, Paul A. Zimmerman unió.	338c32f8c915910dfec3836efcb02b7a60c6ea9da125ddf7ec2b6b4df8dbf1f1	es	difficult-pronounce
El mesocarpio del fruto y la semilla son comestibles.	339fe4adfebbb945df9eacf708cca6b4387e17e80ec7b1acfaa0f910eb167ba9	es	grammar-or-spelling
"Like No One's Watching"	33969882637548a576ca81ab233fc71fc0100b3fea2b1f13c31404e64962daaa	es	different-language
Brainiac decide trazar un rumbo a la Tierra mientras envía a Superman a Kandor.	33b1cff5b3f1e992ebe99a418e51a78718b152d62be353d840e64c6ad7e76a12	es	offensive-language
Brainiac decide trazar un rumbo a la Tierra mientras envía a Superman a Kandor.	33b1cff5b3f1e992ebe99a418e51a78718b152d62be353d840e64c6ad7e76a12	es	different-language
Brainiac decide trazar un rumbo a la Tierra mientras envía a Superman a Kandor.	33b1cff5b3f1e992ebe99a418e51a78718b152d62be353d840e64c6ad7e76a12	es	grammar-or-spelling
Brainiac decide trazar un rumbo a la Tierra mientras envía a Superman a Kandor.	33b1cff5b3f1e992ebe99a418e51a78718b152d62be353d840e64c6ad7e76a12	es	difficult-pronounce
"Su lema de campaña fue ""De una vez por todas, cambio""."	33907ad7333d4969f767ba6be57673a8e1eb2898962a4d8ad5aaec1467dc3a23	es	difficult-pronounce
A la vez esta escuela forma parte del Centro Educativo La Salle Malvinas Argentinas.	33901ab6e0d6787f7b1436076f00989fded09557ac522b6a5ab357366d1c3991	es	difficult-pronounce
Sus lecciones fueron respetadas tanto por los alumnos como por sus colegas.	33db6825943f27ddf769a0427146cc054be7480d281ffb971571203da49aff9d	es	difficult-pronounce
Contiene aceites esenciales se utilizados en la industria de la perfumería.	339369e3e2fa43a301ed2baf4f29346350902d69104a07301cda923b124c8967	es	grammar-or-spelling
Contiene aceites esenciales se utilizados en la industria de la perfumería.	339369e3e2fa43a301ed2baf4f29346350902d69104a07301cda923b124c8967	es	Contiene aceites esenciales que son utilizados en la industria de la perfumería
Le Mesnil-Eury	340fd1c7b6f074c0162a35920de7ab7a361fef317e76b0ad9be627764183d834	es	different-language
Pequeñas ventanas iluminan los ático, diseñados como un granero.	34471d058c0c7d8339c04b677f9cca7c0fca8bfdeb15fb07f8f784949e9a6e5b	es	grammar-or-spelling
dos	bde82d2b891f276ecfd9e76d38329bb4a3b3e751a5c3e55a8dee6dcb2c6af8a5	es	difficult-pronounce
nueve	2ba601de42ba20a38736ed24a1e6545b8a1eedf6d31dd4a8dcfaf4b5ebea1017	es	difficult-pronounce
La edad postulada para los estratos portadores es el Marplatense.	351241698a6b53767a60d6264d1022da5c3d93a2194e0f8971fd5d6ec2de18b3	es	difficult-pronounce
Sin embargo, existen autores que difieren de esta afirmación.	34da094d4d1eca36d763f574c0c22a7e4c6d29eed1916eff1588fbda3bcc62c5	es	difficult-pronounce
Tintín es reportero que en realidad actúa más como aventurero o detective.	352193d67ab7ce355b9990cbc08e1dc1162688d1260c940b64e242e7bb315f31	es	grammar-or-spelling
Para adaptarlo a este nuevo uso, se sometió a una segunda remodelación.	35b4ce8e3013e6b4fc56a8442b21f3db6fffd69aebb6bdc2c21311ed8f4d3335	es	grammar-or-spelling
Más adelante, dió clases de fotografía en el palacio del sultán.	35b6a941d33e8b2f198b861b5c750e2a2c9e23033d0c46d3e99d69a93d42d55d	es	grammar-or-spelling
Actualmente es dirigido por el P. Marcos Ballena Rentería.	360cdffcd6af22d2bd0bc2ac7c2ae7abcf2415a1f2220cff72287566e6810419	es	difficult-pronounce
Y, fue profesor asociado de biología, en el Dto.	361687517a0844a4fedcb0cfb0b5835ea8b7d31141e656dbd718339156afdb56	es	difficult-pronounce
no	cbf2c011d99511e9fd7da268c6ebd3943edd3a0d77b26a8c6891dd5b45aa4b3d	es	offensive-language
no	cbf2c011d99511e9fd7da268c6ebd3943edd3a0d77b26a8c6891dd5b45aa4b3d	es	different-language
no	cbf2c011d99511e9fd7da268c6ebd3943edd3a0d77b26a8c6891dd5b45aa4b3d	es	difficult-pronounce
uno	d61dc994526a09ae5bacbd5da6b4e14fb50ac099b478ae45a4d9f9fec6e2fd20	es	offensive-language
uno	d61dc994526a09ae5bacbd5da6b4e14fb50ac099b478ae45a4d9f9fec6e2fd20	es	
Hey	283041d45e4ef266fb7ca7266ac409c54baa3c6d7121c149d2045990039d1d74	es	grammar-or-spelling
Hey	283041d45e4ef266fb7ca7266ac409c54baa3c6d7121c149d2045990039d1d74	es	difficult-pronounce
seis	e6447b858079386c6f6461c68dc5105ac43dbd2681e2ae344eb68d8e60895078	es	offensive-language
seis	e6447b858079386c6f6461c68dc5105ac43dbd2681e2ae344eb68d8e60895078	es	grammar-or-spelling
seis	e6447b858079386c6f6461c68dc5105ac43dbd2681e2ae344eb68d8e60895078	es	difficult-pronounce
Hey	283041d45e4ef266fb7ca7266ac409c54baa3c6d7121c149d2045990039d1d74	es	different-language
Hey	283041d45e4ef266fb7ca7266ac409c54baa3c6d7121c149d2045990039d1d74	es	different-language
El dios aparece siempre con vestimenta militar, armado y revestido con una coraza.	36fcbf42bd90bfb40a30e36c925748c9471e4ada6590fc44856ed85a4768139f	es	offensive-language
Le tiene dos hijos con su ex esposa.	36c1d17d7a995072ab237107fef203477ecc4de7e4c983a4f055c670c9c104ca	es	grammar-or-spelling
Existe una construcción el el lugar del accidente en recuerdo del hecho.	36fb84d0e2a0e4db868d737b98c3d349fc793ce6579bc09e9f4b644a2385984a	es	grammar-or-spelling
Orlando es perteneciente de una familia de nueve hermano.	36dc4b9535abd054c79567571fd4237fc5ceca00e8cf61fa5b2fcea3410b39e7	es	grammar-or-spelling
Pero con el tiempo esos fallos de resolvieron.	370d7c92767fa5cd9f900d17c251692c8c5e8ab6a1578958af3fe80e624f544d	es	grammar-or-spelling
Firefox	48fa5df79737622d5b7efbed04d7d9b82321ec69f19f5db1754d87b3056b8187	es	el problema es que no me oís
sí	128cc4f1f0b59651fd7f607a068cff22b7c1ef330f6890ef5b6a4d0a44f4161a	es	Hablo y no me oís
El hijo de Ana, Humphrey Stafford, será el I duque de Buckingham.	36dfd9cd5dd940b3166b795f25ddc4467ab621e33df92aaa071b6c3170e3d542	es	different-language
En el volvió a tener buenas actuaciones, logrando la definitiva consolidación en el equipo.	37e0ef7f892261ad0def0d30747f21cf1490065c7a7465632ca15714f99cae30	es	grammar-or-spelling
Además cuenta con centro culturales, plaza, museo, parques, jardines y biblioteca.	37fbad86f9d9a77e5be6cd0edc116ca8348e9724741e220bee2f4b1275068ac8	es	grammar-or-spelling
Hijo de Eddie Graham.	3805b2af5b42f8b17fd52f5bc866b070db05a685e324c3f042a88849394421cc	es	different-language
Se utiliza generalmente para realizar pequeños cortes en piezas madera o plástico.	3811682d3b7f5d117b777d4bb5bbd1c1f7250c1e0ad86c095a01a4ceab6a95d0	es	grammar-or-spelling
"Manuel Ávila Camacho"" y hacia el sur por ""Prolongación Av."	380fea99df227fcefc6c20e5bcd69eb0c34a44896481bd2eccf3d0a1a0cf4994	es	grammar-or-spelling
Tras considerarlo apto lo presenta ante todos los demás Capitanes disponibles.	37c0f2333a82aa021b96848f1c4327a5563d8d5419c4c48a43bc8d592a3fe005	es	grammar-or-spelling
En y fue elegido en el primer quinteto All-American.	37f0761fe107e4201f019447d37ef9d216fa24253ba146b01e43b0ad189fe9f2	es	grammar-or-spelling
Por el impacto que provoca la historia los mutantes ganan la libertad.	3801ab2a8814de236a08905646d9652d4dd349a7fca04be5a0b119e67ceb543a	es	grammar-or-spelling
En muchos de los países pequeños la mayoría de aeropuertos son internacionales.	383008f68e574c2d37f3641742dbdc72775fdda456b677fda3705e61951f4b8c	es	grammar-or-spelling
Tiene un color clara brillante.	382c7e4cb75e607b9e55bcf1846959937a55f1a0648afb4be9ae74d304ca1d52	es	grammar-or-spelling
"Teníamos a Pat el policía""."	383a6a7be25f15e4708d44a99c1000c1ec36336a02cb194a7bc292ce651285f0	es	grammar-or-spelling
Hijo de Alejandro Antonio Graña Garland y Elvira Acuña Rey.	386c3782c92cfe164f3bef350850ee5907d06c9fab5630dae17f2de032b60d76	es	difficult-pronounce
ocho	9034366f19f38bed395686b68310967fb984770e6f4f81c47a3bfe824f7c35c8	es	difficult-pronounce
Las razones para el almacenamiento de semillas en bancos de germoplasma puede ser variada.	38858543419644af944bf7ca7ddf2bd6a18d2bd436d1f3ef72f07d1e95c44a41	es	grammar-or-spelling
Твоя дівчина плаче.	385673ddfd5db35fda1924af26b5dd58b30c64ff3d81c5784ef915cfc55a5b00	es	different-language
Hey	283041d45e4ef266fb7ca7266ac409c54baa3c6d7121c149d2045990039d1d74	es	different-language
Su recetarios incluye fotografías e historias sobre sus viajes a Líbano.	38edde6f46e02f426200f6129be36e0afa02af072195ab0ffd9400b117d2ac01	es	grammar-or-spelling
En la novela se trata de un avión Fairey Swordfish.	387941d5ac79f10c71ea3f0974d162b1002e4f26a4d92231987d5f852b68e39a	es	difficult-pronounce
Твоя дівчина плаче.	385673ddfd5db35fda1924af26b5dd58b30c64ff3d81c5784ef915cfc55a5b00	es	different-language
cinco	88e678b30e05d575f4e52d33ab108c8b7d89a2629e4e3f8d998c68d0437eb6cf	es	NO ME DEJA GRABAR MI VOZ
El disco fue reeditado con los temas mencionados temas y una nueva portada.	398be78c915bd247824d90448d304899d8e0ff54622648b65316387d2070f6d0	es	difficult-pronounce
El disco fue reeditado con los temas mencionados temas y una nueva portada.	398be78c915bd247824d90448d304899d8e0ff54622648b65316387d2070f6d0	es	grammar-or-spelling
Soporta carcasas intercambiables.	3991d8460aada8d94b11f5a058b03baeed78ed59f03b8a9d0dde3db8f6dccbed	es	"Parece que esta frase intenta traducir del ingles ""support interchangeable cases/covers"", pero , aunque sea en mi conocimento, la palabra ""soportar"" es mas similar a ""tolerar"" que ""apoyar"", y una forma mas logica de decir la frase traducida seria ""apoya c"
seis	e6447b858079386c6f6461c68dc5105ac43dbd2681e2ae344eb68d8e60895078	es	difficult-pronounce
ocho	9034366f19f38bed395686b68310967fb984770e6f4f81c47a3bfe824f7c35c8	es	"yo hablo y me pone la grabacion fue muy silenciosa
"
Hey	283041d45e4ef266fb7ca7266ac409c54baa3c6d7121c149d2045990039d1d74	es	different-language
A los trece años intente suicidarse colgándose.	3a3422a7359a5cc3c07216f215bbacfbedf6be136dd649aad750871f08b9af44	es	grammar-or-spelling
"There Is a Heaven, Let's Keep It a Secret""."	3a32dba02ae6baff8eeaa190b33e7dbd14dfd91eb45e734d491664a2e6b9249e	es	different-language
cero	5ea1d70a9056d292bc16b7adaab23b720b012f48db1a281423280a477e53cd2c	es	no hay frase
cero	5ea1d70a9056d292bc16b7adaab23b720b012f48db1a281423280a477e53cd2c	es	difficult-pronounce
"El nombre Uhuru viene del idioma suajili y significa ""libertad"" y ""independencia."	3bf633159aba90a22439ecbcb7bb467c849aa4bb5e9c3a2f7d4e6cc9d6dc667f	es	grammar-or-spelling
Es licenciado en administración de empresas por la de Australia.	3c5a97812a3033ada71d7742b61c63ca5d202ed5cbdd7bfa0a4888e00e471d5d	es	grammar-or-spelling
Con respecto a su canción homónima dijo que era una obra maestra irresistible.	3c322c860846b1ff35e9f9606ae2504cdf3e1b72d0b9488fd8b5a7af87ff3497	es	No me permite grabar el audio
Firefox	48fa5df79737622d5b7efbed04d7d9b82321ec69f19f5db1754d87b3056b8187	es	offensive-language
Firefox	48fa5df79737622d5b7efbed04d7d9b82321ec69f19f5db1754d87b3056b8187	es	grammar-or-spelling
Firefox	48fa5df79737622d5b7efbed04d7d9b82321ec69f19f5db1754d87b3056b8187	es	different-language
Firefox	48fa5df79737622d5b7efbed04d7d9b82321ec69f19f5db1754d87b3056b8187	es	difficult-pronounce
It was as plain as day.	3cef2870c72d35fe89d622f8b7e9f834127259ed4a6e5fd91f7e2c6548fe880a	es	different-language
Le Mesnil-Thomas	3d1ec219b6bc14c6e657feec981be10e53158effc878ca73ab8670393bb56e2e	es	different-language
"El último disco oficial de Leño, ""¡Corre, corre!"	3d57dec078a684f3804a2d537de6041c796dece3fea26e52718f9d22b595c464	es	different-language
"El último disco oficial de Leño, ""¡Corre, corre!"	3d57dec078a684f3804a2d537de6041c796dece3fea26e52718f9d22b595c464	es	difficult-pronounce
Las donaciones a Lesoto es el más largo programa de ayuda ejecutado por Irlanda.	3d6e8746be26e90f8836562fe5fe4e63aa38c969399b8362ed31d9ed81f8e249	es	grammar-or-spelling
La sede de condado es St.	3dbdaf1a92200cb6e8256158dc47c91422eb63d10f03196719f242112bf825b7	es	difficult-pronounce
En respuesta, el gobierno de Irak subsidiado los costos de electricidad.	3dd3eb2aefbd2c16ea7336227149d06eff1b3d511a63a271344fb28a3e1c5a4c	es	grammar-or-spelling
Issei Takahashi	3da81df25574b7f1e7f9f30fcbf69cc11d3cd29ca251ef55cb7c7eea2bbb797a	es	different-language
Issei Takahashi	3da81df25574b7f1e7f9f30fcbf69cc11d3cd29ca251ef55cb7c7eea2bbb797a	es	difficult-pronounce
"Otro cruce fue en el episodio ""Duck!"	3dded03b03c5eb0aedd7a31e3cc4f1e1af2b4e27b2a063caf40aa2e079ae89a2	es	grammar-or-spelling
"La interpretación de Storni: ""Chus"", hueco; ""pa"", guardar."	3ddba53767a97c5c09e9e8673a6f37c6514f67543fcf702981a5691935185e87	es	grammar-or-spelling
Vespasiano obtuvo el apoyo de la mayoría de de las tribus germanas y dacias.	3dea30dc4fb8fb6310ac5f4fac05e4f0cf0946cb9b7453b96a8fb5266cf3d0f5	es	grammar-or-spelling
En última instancia, el equipo perdió en el global ante el Ipswich Town.	3d9718cba887aaaedb66ccae9ff97705b1633b1a0fd52b64c0eba644382c5f10	es	grammar-or-spelling
J. Ayer.	3df29962a332c21ade183ac6023307c0988fa70588278f6c54423a855539d612	es	grammar-or-spelling
Hawaii Publ.	3df5e23cb257e72ae2a86fa41081e124c3856995bd5aa678127de7c7151c40ea	es	grammar-or-spelling
J. Ayer.	3df29962a332c21ade183ac6023307c0988fa70588278f6c54423a855539d612	es	grammar-or-spelling
Juega de volante y su actual equipo es el St.	3dc9231d4598303d04559f00458186587e17c6051bc2d7b60a2e7218f867b97d	es	grammar-or-spelling
Donó fondos para fundar la Patricia L. Dudley Endowment en Friday Harbor Labs.	3dec05b1a83ac2d24ce56f455f24a021629072efb2bd9d9446cb9c2c69dde5c7	es	difficult-pronounce
Durante el día de Ntra.	3ddaaa2836fc6906b2e76ecb7bc5f7e72d61c1a41abfbee7bd29958481ae0edd	es	grammar-or-spelling
La empresa tenía su sede en St.	3df3cc2bb074652e64c774856bdc3591968833ad686dbec5009f8f48ddbfda6e	es	grammar-or-spelling
Entre estos grupos están donde indica la caída de una vocal breve átona.	3e693c07fd40475d2c0e7ea52becf620d00d9932bde0d7d7dbcb314467d86d5b	es	grammar-or-spelling
La capital fue trasladada a Greifswald.	3e4d2e3e789aad1bec4daa8e1a812026a21591ff696b6dff84f016047e752a0e	es	difficult-pronounce
Boris, el mayor, es un vividor, alocado e irresponsable.	3eaef95d19a4cba73299f25229f00665432dffc9bf7899c9d487658b6b012827	es	grammar-or-spelling
Boris, el mayor, es un vividor, alocado e irresponsable.	3eaef95d19a4cba73299f25229f00665432dffc9bf7899c9d487658b6b012827	es	different-language
Boris, el mayor, es un vividor, alocado e irresponsable.	3eaef95d19a4cba73299f25229f00665432dffc9bf7899c9d487658b6b012827	es	difficult-pronounce
Es un antiguo y denso conjunto industrial denso habitado por los obreros que trabajaban.	3ebff9b954d537c13d1224f784f3b8d8708fe4e35c129ca2b04b1a2501734c56	es	hay un error de estilo, se repite la misma palabra en una frase muy corta y dificulta la comprensión.
Ante los retrasos migratorios de las hermanas europeas, Mons.	3e9b7b450c279b5e156be62007cadaa6995050ac4c245e7a38957c6ab7adb51d	es	frase incompleta
Comenzó su carrera en las divisiones inferiores de Talleres de Córdoba.	3ec830f6413db35ae7910c2fc8fce3f59bcc1eadd834e86a2f59a36c71988702	es	difficult-pronounce
Comenzó su carrera en las divisiones inferiores de Talleres de Córdoba.	3ec830f6413db35ae7910c2fc8fce3f59bcc1eadd834e86a2f59a36c71988702	es	Quiero con idioma Argentina Español
Tiene serie de los condecoraciones estatales, los premios sociales y profesionales de diferentes países.	3ec36ea4a6cbde9f0b4cc574b0255822d86cb40b1f8e89bbb442b21c87a07d4f	es	grammar-or-spelling
Se han hallado los restos de un gimnasio, probablemente construido en dicho siglo.	3eb6066811a8a3816e707af974522ee59e5fa9856563ba9ece7fe93fc9a1dfa5	es	"la frase correcta sería: ""en un rango muy variado de medioambientes"""
Plantas desarmados.	3ed272dc6b7ba1592f6e53a16d871e08f9abb576f098e75b57f6e88e16eee72a	es	grammar-or-spelling
Eberhard Friedrich nació en la ciudad de Darmstadt, Alemania.	3eb9831030b1b96be739fbab94cd5960564b86624bcd0c0bf5943aebd00303f7	es	different-language
sí	128cc4f1f0b59651fd7f607a068cff22b7c1ef330f6890ef5b6a4d0a44f4161a	es	offensive-language
uno	d61dc994526a09ae5bacbd5da6b4e14fb50ac099b478ae45a4d9f9fec6e2fd20	es	different-language
Naoto Hori	3f3923b58337009aaef5ad752ad653ffb389a86c7ee1e775a28101d6c41bb04e	es	different-language
hay otra información que ignoramos que estamos regalando	3f0b78669f232dd3ea8adbe781dfef13e6876ff8425ba4fc9322e946a3ac1dc6	es	grammar-or-spelling
Posteriormente se traslad´a vivir a Oporto, donde recibió varios premios.	3f2916f495c46a5c11b06a77e8507a80053728f0793ae294dc06c2e99715c168	es	grammar-or-spelling
Se vinieron abajo casas, templos y daña el Palacio de los Virreyes.	3f5d60c901cd9580697bdaa215332f1d79db9b498c14089b35ce16a02af54131	es	grammar-or-spelling
Tres fueron las condiciones que exigieron al gobierno mexicano: a.	3f5e32737e2bfc8c41790d584a6eab4223bbc2d93e56583f3851c8c8cd3a8823	es	grammar-or-spelling
Integra a: El crucero, y El campamento cañero.	3ef2980dbb73d3bacb8f0faecbcad022e0e9320a76fb370f8218d23a10ddf155	es	grammar-or-spelling
Santiago Su madre era natural de Santiago de Compostela y su padre de Pontevedra.	3f6a9fe7caad63ca2b93a61f4e5584d88d22d1b5df78b5f64bb05f648c9aaab3	es	grammar-or-spelling
Esta equipado con el sistema operativo Android.	3f402831feb2bcc6f369c31cd5bff93be7d2ab110e39726b9098d4b4a955d6a4	es	grammar-or-spelling
ocho	9034366f19f38bed395686b68310967fb984770e6f4f81c47a3bfe824f7c35c8	es	grammar-or-spelling
ocho	9034366f19f38bed395686b68310967fb984770e6f4f81c47a3bfe824f7c35c8	es	different-language
ocho	9034366f19f38bed395686b68310967fb984770e6f4f81c47a3bfe824f7c35c8	es	difficult-pronounce
ocho	9034366f19f38bed395686b68310967fb984770e6f4f81c47a3bfe824f7c35c8	es	offensive-language
Sus abuelos, tíos, tías y primos murieron en los durante la Segunda Guerra Mundial.	3f98b25eb2d0e9d6e164190fd724568cdcd2eaef05668fd8ddbdead4c95856c4	es	grammar-or-spelling
"A diferencia del análisis de Benson ""et al."	3f89b2e4c6220a055416582b495537c3260cbbf59445ea166b4a2de32fe8bd2f	es	grammar-or-spelling
Las copias de estos manuscritos fueron enviados al Instituto del Manuscritos en Bakú.	3fae67284a95f6934e4521726f518d6689f083306601584d9ab09fac7ee1d43d	es	grammar-or-spelling
Túpac Amaru con Av.	3f86879a4a5b604a5ac3fc4142ed8751cc32c53dc24c9c970c652f196e18aacc	es	grammar-or-spelling
"Estudió en el Saint George's College e ingeniería comercial en la Pontificia Universidad Católica."	3f51c67bfaa914f340694fa20e75a5cabbf5709e5ab211f6ea2c56f00aecc147	es	grammar-or-spelling
Spider-Man le ruega a Aleksei parar ahora que traje del nuevo Rhino fue destruido.	3f77d8c35e6266281962895e37ea74af7916a2a13accd82208c93b83ecef16ac	es	grammar-or-spelling
Túpac Amaru con Av.	3f86879a4a5b604a5ac3fc4142ed8751cc32c53dc24c9c970c652f196e18aacc	es	grammar-or-spelling
"A diferencia del análisis de Benson ""et al."	3f89b2e4c6220a055416582b495537c3260cbbf59445ea166b4a2de32fe8bd2f	es	grammar-or-spelling
El tercer piso está ocupado dirección de carreras.	3faadaded9d14244be022bee0aa5b47847a06320b65782db68a7b275897c189f	es	grammar-or-spelling
Su corazón fue trasladado a la iglesia de St.	3fbcac3fecebd073893a912efab63620bb37695af7e567b84aca9cdbda0473d0	es	grammar-or-spelling
Las copias de estos manuscritos fueron enviados al Instituto del Manuscritos en Bakú.	3fae67284a95f6934e4521726f518d6689f083306601584d9ab09fac7ee1d43d	es	grammar-or-spelling
Él es el hijo de Russell Jones, un aparejador, y Donna Jones, un profesor.	3fab3e599cffc9007e076916fbff945b2936afe473bfa345c9eb6cd8cecccb1a	es	grammar-or-spelling
El primera muestra a la banda interpretando la canción en vivo.	3fc01ce7b6d40d3d4d8bfa5b2e05af095dc9cb5ae1621ba0f642eba7d96305f2	es	grammar-or-spelling
Bosques se encuentra en ubicado al noreste del Partido de Florencio Varela.	3fc4b6a9936ea52341d0655772052ad471fcb615b78c0ce6ff920a5a14369ba5	es	grammar-or-spelling
Túpac Amaru con Av.	3f86879a4a5b604a5ac3fc4142ed8751cc32c53dc24c9c970c652f196e18aacc	es	grammar-or-spelling
"Es popularmente conocido como el ""Casal de Sant Jordi""."	4061afff72601042129acef5898fde3e69dbac128ba30e19e68ab26092351355	es	difficult-pronunciation
La serie está ambientada en Portland, Oregón y fue creada por John Scott Shepherd.	404250bae01be69006c92465b508ea10156da49fda0216e9e3caa952b5e59653	es	difficult-pronunciation
Ha sido su novio, el capitán de corbeta Jack Reese.	403f75ec733c112c6dd7818ea7291f0781ac28079d9155d996a0841e0be89db5	es	different-language
Juega como Defensor y actualmente se encuentra en Zagłębie Lubin de la Ekstraklasa.	40244750752f8b194c9035b95269d573b5425210c836b62aaf43d798073e4316	es	different-language
En otro, los dos fueron los hermanos Gao Jue y Gao Ming.	406057f0be973124c5c2088f278442181a673a92b57ed41a3b54e3302058fbee	es	different-language
"Hellas Verona ganó su primer y único ""scudetto""."	404ee0093dcc8066a2ed256184c4557a48b3537924b0734f6d0923d26fbd82cb	es	different-language
Los Luzon son considerados como los próximos pioneros en la escena futbolística del país.	406818b305b672254a711928b9cc89f08df29791b4a5d2b9db54763a4b950215	es	different-language
Elige gris y atraviesa el brazo de Stark.	4084fd3fbd7639be622d7ef036aff83b61e8d1e53e52231f6707cface2574655	es	different-language
"Dragon's Fire Chips""."	40432f582d27db024cec3bf4fb62878614a013495b78690492d3765018b072bf	es	different-language
Chapman trabaja como maquilladora desde hace más de diez años.	406583df189aedcaf19a497ada7ec1a329700bd85506e4343b393a70126a40bc	es	different-language
El jugador controla Major Havoc, el líder de esta misma banda de clones.	405053fc377d239ffdd6b14f8f947e2606da9d9d75300518d608cab1efda5a6c	es	different-language
Rex se une con la Dra.	4041c87d69c6db751aa79b005b2c5dad489c2bdec8c8d73c8b46b6cbe28e9b4c	es	grammar-or-spelling
