,accent,spectral_centroid,spectral_bandwidth,spectral_rolloff,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13
5293,España,2053.555128491569,1425.7265323824342,3531.059451219512,-394.76785,122.90806,-36.24758,-9.916231,24.8463,-3.565849,-1.913774,4.9176803,-7.2879972,-2.4453146,-0.15925188,-11.197523,-8.435962
5294,España,1743.560819236928,1346.9689977402995,3074.6880776340113,-329.42856,151.71094,-40.274277,-5.4059415,24.436813,-14.371805,-2.4759932,7.5903563,-9.883924,-5.0404706,-3.3648043,-12.731805,-8.787996
5295,España,1924.5666609041416,1392.9471001527254,3345.254376367615,-331.63156,129.26553,-37.91047,-2.3642285,30.157984,-7.489905,-4.2907453,7.1753016,-5.479306,-5.309206,-3.470413,-9.285157,-8.641585
5296,España,1833.059466417277,1299.9510986902378,3090.916313559322,-330.4081,134.2786,-39.161648,-11.177525,22.68036,-4.7872877,-1.8002335,3.005131,-7.46648,-6.1240797,-3.9224703,-5.334475,-10.419562
5297,España,1711.8297354457343,1385.2983967587063,3151.9605206540446,-343.02322,133.3569,-32.169518,-2.7805352,23.537508,-8.674326,2.0990438,11.981409,-7.4875846,-11.07042,-3.6890182,-4.100053,-10.315079
5298,España,2255.690113822996,1558.2686213263978,3952.704326923077,-343.60352,122.60011,-52.759556,0.8730979,23.463552,-12.344912,5.747333,5.1567097,-12.725837,-5.6978025,-3.1835299,-2.6215882,-6.0047464
5299,España,2007.60023105912,1459.6301830687023,3537.6369633273703,-360.4413,124.17053,-36.540047,-10.434635,14.948255,-3.885512,7.470595,5.0222635,-9.639107,-6.90895,-3.0489674,-0.36885455,-7.467678
5300,España,1803.410057807856,1381.1664249248192,3212.0085685483873,-351.4692,138.89096,-46.46966,-10.85265,19.667507,-7.2459154,7.3452015,8.610485,-10.191896,-5.937229,0.23394586,0.37034202,-6.8655252
5301,España,1917.6152572812732,1353.8503641453192,3239.79793977813,-342.58563,144.42528,-46.65876,-8.544081,17.958021,-8.684856,10.988696,9.522472,-12.684823,-8.772906,-1.6326523,1.0835592,-8.1311245
5302,España,1668.7919286898184,1271.2953873082993,2861.6373069498068,-327.86914,151.82222,-38.109516,-10.958069,21.174778,-5.132393,7.580261,10.363078,-12.515307,-12.023422,-1.8562287,-0.06350254,-8.55269
5303,España,2160.07704927881,1382.9564299502356,3576.6663370253164,-477.4276,95.689224,-27.471216,-22.68427,6.149585,5.0946364,8.608464,-0.27508897,-12.850039,-4.1108637,2.5121214,-3.6691048,-8.467526
5304,España,1852.0270293263145,1342.66253866712,3151.2228260869565,-360.88577,133.70166,-33.69313,-11.087851,20.462265,4.724078,10.2343025,3.520834,-8.5037365,-2.2228432,-2.1126628,-5.0980034,-8.743808
5305,España,1867.4488506964847,1331.9218761926218,3160.750679347826,-329.38223,155.46965,-52.11465,-14.8379345,23.011541,-4.2949777,7.6095343,4.9713106,-15.007367,-7.7685475,-2.2186935,-4.090103,-8.276214
5306,España,2034.1013608039304,1397.0294193480252,3473.982061503417,-346.47302,132.03807,-44.46383,-14.740256,18.150877,-5.0826473,6.230291,6.2036133,-12.032178,-5.307841,0.49488342,-4.262115,-8.219141
5307,España,1948.681159026444,1395.9988007949405,3360.217664533821,-306.3573,147.19812,-51.55187,-4.497194,21.727755,-14.229095,12.6096735,12.709956,-19.744228,-7.5104494,3.9389112,-4.024624,-7.827724
5308,España,2037.969497210395,1410.1090981444972,3484.3368902439024,-333.72726,138.00362,-44.261528,-4.0780787,18.66419,-18.492584,5.942599,13.15245,-17.48287,-10.015879,5.049192,-2.5362983,-9.88619
5309,España,1912.6348445801339,1365.673023356356,3314.4393511988715,-317.54492,137.83572,-41.57216,-8.761895,16.184479,-15.279631,7.111114,14.605502,-14.211658,-10.059796,3.8740337,-1.7718878,-11.094852
5310,España,2039.6971368253262,1428.2918476458042,3509.485747303544,-358.77673,125.80488,-40.304893,-10.253127,16.262417,-13.077279,2.9997618,10.0896015,-11.753763,-5.9958735,2.8811948,-5.3016543,-9.487461
5311,España,1862.4834359116492,1329.1090167222414,3079.5261548913045,-333.31693,137.7788,-39.47105,-6.199746,15.926104,-13.405587,9.899069,12.477529,-15.941276,-9.869647,1.553329,-1.5679833,-7.3820357
5312,España,2023.8368025358036,1404.2094499641546,3489.6595063985374,-323.74545,151.98218,-59.055424,-8.667052,17.736681,-19.36946,12.292508,13.620022,-21.285965,-9.288147,3.860926,-2.5204475,-7.272061
5313,España,1845.1478888291676,1385.1994416215196,3303.622159090909,-309.98175,145.02235,-45.200134,-8.44079,22.774723,-10.070428,8.706038,11.122223,-20.052141,-10.69582,4.689266,-4.885589,-12.279577
5314,España,1984.80947343835,1380.8336072851669,3371.8721435100547,-349.7231,140.7278,-44.128956,-12.004881,12.574909,-13.193248,13.236804,14.4954195,-17.37776,-11.69756,0.44150662,-3.0420725,-7.90763
5315,España,1782.280940556607,1366.4905821953828,3186.8912337662337,-289.85175,155.84175,-45.28094,-4.2826114,24.564297,-12.7688465,9.609336,12.372043,-20.574379,-11.032277,0.56308854,-9.393593,-9.233497
5316,España,2133.325866501541,1505.101634220189,3738.515625,-370.24332,129.4996,-58.518112,1.1883671,17.33219,-15.258265,21.21321,12.596981,-19.82082,-3.7156482,3.7348764,-0.06986033,-4.3465176
5317,España,1873.681198514783,1455.7627056023139,3360.9375,-349.04224,125.62019,-35.841297,-3.6665354,15.020227,-11.977781,10.830985,10.56213,-15.882729,-5.5594273,3.640436,-4.6081157,-8.161278
5318,España,2092.987558851084,1538.2067290812113,3738.28125,-346.962,148.35681,-47.322582,12.302361,17.955711,-24.095783,15.081571,7.9300528,-22.595087,-2.2329173,-0.8124497,-10.397489,-3.9061642
5319,España,2237.218386338126,1526.3843753224287,3843.809486040609,-372.0318,116.30685,-38.52197,8.633666,26.83692,-15.153506,-3.0580568,0.7332508,-11.790631,1.4248194,-0.59780055,-11.873468,-5.874431
5320,España,2124.716540263973,1498.4636115955486,3693.488507231405,-364.62256,125.72143,-45.034523,3.2687817,23.918148,-15.070462,3.1162336,5.7718415,-12.088424,-0.6641888,-1.2970232,-10.157142,-5.738243
5321,España,1930.024579563798,1449.8357468173638,3381.880396389325,-339.3323,130.4465,-34.66789,10.168464,27.306929,-13.760483,1.8403696,3.7059028,-13.687588,-2.223334,-5.7432847,-16.338772,-5.231486
5322,España,1870.0671673537968,1524.8706629553446,3506.8993506493507,-359.51154,135.87491,-30.192823,4.633286,18.102612,-11.51449,10.273974,3.4034688,-17.722572,1.7740029,1.7765473,-16.425726,-11.698309
5323,España,2205.776283828682,1566.238041715727,3897.5647711978468,-339.66495,132.81552,-46.755974,12.919157,24.327736,-13.905569,15.57297,2.4470663,-21.782488,5.574434,0.5928816,-21.465902,-11.042975
5324,España,2229.459932680976,1612.9393748631699,4026.970108695652,-378.81503,113.418365,-35.136734,10.036268,14.994625,-14.664983,16.340666,7.567536,-16.824394,2.737429,-0.024488907,-17.293543,-9.721202
5325,España,2114.644325822555,1598.5704777600993,3894.7890228426395,-389.10138,104.3471,-27.120216,6.0358844,12.15394,-13.643811,10.292654,5.2907295,-16.151115,-1.275953,0.563804,-13.896378,-12.443992
5326,España,2214.394993570168,1596.0730837370415,3916.2898936170213,-371.40802,119.659386,-34.496635,13.315255,15.532939,-21.588875,13.538381,12.434139,-16.712517,-2.3887012,-0.01831572,-14.472218,-11.587155
5327,España,1698.8327656063618,1338.1009294368762,3090.7223594224924,-557.2531,121.87241,23.90249,-6.0725555,-6.6271815,0.22283964,-1.0833246,-16.062914,-12.540095,-4.328765,-6.5169535,-1.5640676,-3.6162875
5328,España,1488.0186603467666,1225.279392670718,2627.329631024096,-538.84033,120.97984,32.186954,-2.2606976,-1.3812786,5.0633154,-1.8237804,-17.291775,-14.770015,-6.994326,-6.819181,-3.158583,-5.294147
5329,España,1808.43980018734,1540.1929663095364,3230.191647597254,-518.18097,127.77582,2.0049691,15.290314,4.607579,-3.7935026,6.6989317,-17.23909,-11.138758,0.34281814,-14.622325,-3.6543422,-1.8826517
5330,España,1407.8026757487428,1343.7509281972473,2484.8943905817173,-506.1223,142.1549,15.496604,19.345589,11.9625845,0.4677261,2.0478265,-15.05434,-5.0082884,-1.2399346,-18.238312,-6.3919654,-4.774117
5331,España,1874.568233781581,1606.3246154617289,3483.6983267716537,-532.0186,118.78521,5.9028172,12.042015,1.2542506,-6.318229,4.9764457,-12.238877,-10.22628,-2.5010602,-9.565507,-0.4138645,-5.191281
5332,España,1795.9141551376015,1669.5063777105213,3410.1313694267515,-531.52277,106.78678,5.2077136,22.264166,13.153552,-0.2905959,4.1770306,-14.342877,-8.30679,-1.6001896,-14.096777,-3.4963264,-4.4673805
5333,España,1491.4848454521355,1361.9629377269036,2781.1575443786983,-486.04196,133.5296,18.044325,2.5281553,0.066655084,-0.7494082,3.3014581,-9.736545,-8.831618,-6.6691227,-13.03886,-5.0839996,-4.9418416
5334,España,1636.939514684762,1450.6275768409214,3130.7883522727275,-461.72235,117.50495,9.644279,-0.29445925,0.9366259,-3.1694665,-1.1441786,-10.535896,-7.0154934,-3.6088786,-11.567104,-4.9190073,-3.5910623
5335,España,1610.9743631350887,1450.921867986162,3031.782965890183,-478.6825,132.72537,6.094432,2.9685655,3.976271,-1.0175072,2.0381386,-12.346915,-7.79727,-3.719505,-13.581436,-4.2048407,-3.896227
5336,España,1914.147436679998,1660.4986131440824,3685.0726174934725,-495.2509,89.640015,0.19241086,13.121957,11.075537,-1.5117401,2.5799305,-7.9520326,-5.9304523,-0.6709021,-8.665548,-4.1527543,-4.429487
5337,España,1633.187416005012,1481.8956455426614,3135.7518564356437,-526.62396,122.92852,13.348176,6.179328,2.6438916,-2.3547096,3.041059,-9.489258,-9.595756,-5.9996824,-11.420841,-2.9563074,-3.2398603
5338,España,1666.4288463888088,1462.5072318346827,3155.0672974413646,-520.6576,113.95227,13.130198,6.340483,5.427303,-1.2557954,0.40159416,-10.060301,-8.977237,-5.469047,-11.342734,-4.274562,-2.7025914
5339,España,1905.103300390541,1628.2212909000968,3665.5522450110866,-471.58673,106.980515,-2.5499694,10.624376,12.03318,-1.8456534,-1.8796647,-13.810072,-6.170788,-1.0898018,-13.421732,-4.2800193,-1.4912962
5340,España,1750.8831777573944,1472.2906290326446,3201.956407563025,-476.89502,133.45943,6.6432967,9.8436,0.42762214,-8.889721,4.842457,-9.47045,-8.706168,-2.1480324,-13.133863,-3.1354783,0.8056938
5341,España,1886.6643636556407,1553.6671690599774,3468.269723360656,-470.0033,107.61491,1.9589506,8.617234,5.673495,-0.9757097,3.0367157,-15.1229105,-9.639651,0.2964925,-10.996155,-3.9563699,-1.0568502
5342,España,1646.759462190403,1464.6103621898994,3146.6872454175154,-447.35278,123.35247,9.462375,-2.143222,3.167739,-2.382469,-4.5835238,-9.929901,-2.3722644,-2.8575616,-14.129018,-5.4107637,-0.41136178
5343,España,1729.6487031661202,1543.261697225285,3349.7725238663484,-500.15732,114.96685,7.2326474,6.1729436,8.458386,1.2708746,-0.6468426,-13.151104,-6.3289,-2.3504314,-12.725882,-3.3969104,-0.9909058
5344,España,1673.5231236965656,1461.2977091080013,3084.0057439824946,-503.32803,126.84412,15.785925,9.946349,-3.4751725,-7.5795894,5.659383,-8.944231,-7.715453,-3.7998393,-14.364929,-2.35229,-0.30157536
5345,España,1903.0085754184802,1540.7741047474142,3365.743885869565,-475.38486,138.48633,-3.9973295,12.003503,0.98933214,-6.095236,12.646172,-16.06095,-16.649979,1.5942898,-10.512515,-2.3755023,-0.55868185
5346,España,1690.7194369561169,1413.5877558952213,3074.3361051502147,-473.30994,135.16728,4.6031065,6.702242,3.3647614,-2.3114944,6.542699,-13.256378,-13.582845,-4.95452,-13.247762,-3.9128993,-2.5612323
5347,España,1667.727696753104,1450.1773990952943,2917.1543194980695,-476.08374,135.16457,3.5936573,12.788848,3.2514546,-3.8591464,8.340918,-17.507084,-15.675387,-0.2644725,-11.777591,-3.4383092,-0.7397422
5348,España,1728.0339988232809,1535.1126002287033,3285.7693385650223,-488.97015,123.51035,2.0218072,6.4185157,5.7582393,-1.9016097,2.082216,-15.313581,-10.231732,-1.298006,-13.830494,-5.7804694,-1.0418578
5349,España,1870.3202424733086,1521.2947389722592,3462.2081043956046,-577.5782,98.775826,16.111671,7.3423905,1.946926,-4.703159,1.494055,-3.743866,-3.4215283,-2.5571396,-13.113409,-8.504167,-2.3637915
5350,España,1594.1241717052794,1403.9059160547008,3023.278277853261,-497.43808,117.85342,11.91684,8.884137,7.364444,-3.9526887,-1.0736549,-10.059451,-7.620453,-0.26066852,-9.587385,-8.015545,-4.495549
5351,España,1692.2021219162805,1537.9022085928507,3208.612804878049,-504.06595,94.63219,8.405657,18.635506,18.50077,0.66175556,-3.0038512,-11.037743,-5.7859063,-2.0765393,-12.994014,-6.729619,-1.9996777
5352,España,1693.551946257731,1475.4424584289807,3154.4672818791946,-508.97482,107.812164,12.197846,12.467567,8.283697,-2.0745773,2.5150316,-9.724349,-11.990273,-6.0446734,-10.573999,-3.5283885,-1.9225259
5353,España,1711.6610511393815,1394.6710174367786,3153.3496512875536,-521.0023,125.44812,10.100805,4.0188007,3.7233362,-4.5657263,3.3431084,-6.3948536,-11.29216,-5.3655705,-9.040404,-3.676337,-0.0862024
5354,España,1786.6911476176308,1414.8055017377922,3195.0637662807526,-483.32074,128.15591,3.2244453,10.0870905,6.0136,-4.31171,5.193238,-14.00121,-14.515013,-0.2721322,-10.52546,-7.9546647,-2.957397
5355,España,1627.2284253575485,1488.2015100713727,3089.252310739437,-508.4255,122.358826,11.567955,8.156298,1.8898133,-3.3966358,5.426254,-10.001891,-10.024421,-2.6361096,-11.193792,-3.7203906,-1.0011417
5356,España,1620.5701155984211,1534.842036750072,3014.3189589665653,-498.8088,115.688736,12.675686,19.014002,10.985789,-0.11543464,2.080623,-16.856783,-11.473879,-2.7584183,-14.329013,-5.154684,-3.8436387
5357,España,1709.161764700288,1532.1638926916623,3314.5759381338744,-510.52423,104.96074,8.286138,7.9978757,10.747959,1.499903,-1.8387624,-13.265214,-8.870203,-3.4776788,-10.933526,-5.508825,-4.1699386
5358,España,1824.515775928886,1583.8302234535452,3441.016420570265,-497.77,99.81758,6.4406533,16.80993,13.301189,0.17512934,2.6661396,-12.603414,-10.9429655,-1.8993962,-12.243582,-7.9085894,-2.8482943
5359,España,2073.435836496482,1581.4692915856942,3801.4112903225805,-496.67346,75.32028,8.693231,12.622336,7.844018,-1.0046331,2.8837194,-7.548351,-9.54265,-3.7328107,-7.83469,-5.762591,-5.230642
5360,España,1939.9416972493466,1467.249551092826,3357.091346153846,-485.17685,115.54441,3.055331,11.753294,3.4665816,-8.763887,1.9445362,-7.8816996,-5.3139515,-3.924202,-14.432988,-2.5890427,-2.5489485
5361,España,1759.9789223818216,1453.4310271719412,3150.4319297583083,-510.84515,108.68987,14.6896305,7.841504,3.91665,-0.58797127,0.6972305,-12.410661,-9.9972925,-5.401405,-9.1763525,-1.9279201,-5.182157
5362,España,1788.7005708261233,1449.0977818406193,3283.182347074468,-540.6272,121.74902,3.5428424,14.60521,12.747598,-2.2088811,2.5284066,-7.833186,-6.472543,-5.6609006,-14.224677,-5.02041,-7.209955
5363,España,1887.0166779424187,1667.1102833243526,3601.7427884615386,-543.40265,100.834755,8.005893,12.700115,12.12284,4.389724,0.81085575,-14.579665,-6.3065205,-1.397716,-11.347553,-2.4987407,-4.9349365
5364,España,1727.5718717078134,1511.7859623562226,3141.9177158273383,-547.6698,115.23969,17.220114,12.640964,5.711195,0.54073334,4.5218644,-10.064942,-8.439716,-5.071347,-12.0819645,-4.228767,-5.988094
5365,España,1976.1221712791498,1591.3629542914741,3636.818399234694,-563.06854,93.555855,7.681729,13.239133,11.705579,-2.689491,-4.916234,-11.865225,-5.2503533,-2.115786,-11.116333,-3.891562,-2.1960695
5366,España,1663.0026143818113,1386.4313782755835,2975.1294378698226,-508.20935,112.94039,18.09067,12.659817,6.1733193,-2.3862462,-0.38266587,-10.354846,-6.970091,-5.038859,-12.41096,-4.5323815,-5.6130934
5367,España,1791.5265815439284,1449.4930809802631,3137.781762295082,-497.8303,108.24402,11.487333,15.665068,10.304534,-0.56941473,-0.12504792,-13.389726,-7.31996,-3.1444404,-13.615855,-6.154915,-7.00585
5368,España,1617.3324981502851,1535.663169157497,3029.3849859022557,-518.35974,125.03893,12.293211,12.999666,6.456403,-0.47951457,3.3872695,-14.239171,-9.95825,-5.3850775,-14.946184,-2.8303401,-4.7414293
5369,España,1885.9365200356535,1507.838317377169,3489.963828273245,-566.8884,92.21666,8.314527,7.841605,11.274726,2.1293464,0.065203615,-8.36201,-8.067198,-4.520207,-9.6764765,-7.8059893,-6.826308
5370,España,1763.2906449332286,1566.5082427023915,3542.7613384955753,-383.5037,126.86464,-19.05415,17.441114,46.723507,3.9794228,-6.7564955,0.38038766,-3.994789,-4.13201,-6.8174114,-6.974791,-1.3967559
5371,España,1919.7357402689559,1596.2352268480033,3754.505755250404,-427.34482,135.7085,-25.284605,14.697376,49.394115,1.3564053,-10.644659,3.8002148,3.056939,-0.32780153,-6.6629424,-4.942073,4.0243053
5372,España,1943.39831359989,1600.7598331978047,3798.4324351701785,-378.97437,141.25743,-27.555283,24.401773,58.550396,4.6824427,-6.901745,1.7367159,-3.3218431,-3.4754775,-7.277654,-3.4665954,6.160981
5373,España,1803.2047340053984,1608.859485822404,3723.2369087837837,-372.8625,138.19754,-23.60697,22.029892,50.273376,1.3059309,-5.34301,3.0431085,-3.4108653,-5.453022,-9.45735,-5.6869545,1.3909211
5374,España,1777.1008134295453,1495.504876405323,3535.456730769231,-362.26663,138.99579,-15.958168,21.347874,45.48774,-7.0374346,-15.330446,2.2945287,0.18492232,-4.901228,-7.4842014,-4.0948095,-0.12933259
5375,España,2150.8410755120867,1581.2444627784002,3940.40261090573,-380.72897,120.565346,-43.203747,18.65543,49.573986,0.45246026,-1.4408417,0.5000964,-8.073733,0.1408107,-1.621443,-3.940843,0.19672696
5376,España,1617.9197719304243,1521.392393650898,3338.799128849271,-397.36044,132.24332,-13.891343,20.504745,51.92801,8.917743,-5.1759105,4.8353157,1.9843369,-3.831712,-6.527412,-1.9983237,1.9239933
5377,España,1863.3921519992032,1581.56070701169,3704.501701289398,-377.60773,120.16831,-16.677368,22.137516,52.179283,7.7505617,-8.267311,-1.8825834,-3.871014,-6.03529,-10.184533,-6.482681,1.6409454
5378,España,1993.2961678943548,1606.651390068129,3869.093692236599,-398.13226,124.9681,-22.623592,19.775629,44.87405,-4.2315154,-9.561402,4.3764863,-1.0011929,-5.452555,-8.940783,-5.423936,2.2717757
5379,España,1801.9154229927613,1508.9526546114928,3548.076923076923,-339.76865,154.04051,-26.786518,21.047384,51.816402,0.46220273,-6.9029527,1.0003393,-4.310933,-7.007585,-13.1820755,-7.339209,0.38432875
5380,España,1903.6590264822728,1586.156987637323,3764.698093220339,-391.7609,138.62576,-28.761759,23.270594,64.094215,13.0944195,-8.790216,-3.3071055,-0.70186615,-3.3420415,-12.424259,-6.7994266,-0.17945552
5381,España,1875.0767871515038,1593.3911038361848,3773.096590909091,-398.93906,126.61559,-19.206553,19.69673,51.5194,3.8331063,-12.112175,0.93289864,1.986538,-2.5904613,-7.5745826,-5.4909835,-1.5621959
5382,España,1802.4668360758774,1474.7436346880313,3510.080279390421,-355.3203,146.36519,-21.12892,17.459991,51.47359,0.7228589,-11.923437,3.3836215,-1.5515877,-8.549371,-9.222282,-4.92147,-0.38086167
5383,España,1915.6316723416785,1548.4441821518099,3690.2185388513512,-393.68997,130.45592,-25.599644,21.309755,60.77163,9.773598,-11.586695,-1.1662709,1.1966244,-2.5635462,-11.603886,-9.477781,0.12514877
5384,España,2015.9169496234454,1645.185735827525,3949.8611767485822,-402.56473,123.57535,-22.124989,28.242363,45.603287,-2.7797096,-1.470511,6.222884,-1.1932932,-5.1174154,-11.596264,-6.3525457,-3.2982087
5385,España,2247.0185089052798,1698.0639894504159,4213.609660574412,-407.74118,103.87037,-25.58001,20.501003,46.147923,3.740644,-7.885343,-3.526441,-0.07627701,2.0302927,-6.987808,-5.9724407,-0.96382034
5386,España,1974.8717973957655,1664.9288298768631,3904.533495893224,-395.06992,107.489365,-17.839483,12.774018,39.49774,3.689631,-7.775074,-0.65002364,-2.7800386,-5.8769,-6.437111,-2.7184203,-2.4073148
5387,España,2060.186641894589,1762.320854246904,4138.147865853659,-464.88174,80.83488,-11.336672,12.555836,32.490463,5.223963,-3.6780493,1.9394854,-0.06987007,-5.2642493,-7.818814,-3.308144,-1.7565988
5388,España,1775.0345454389092,1541.3482220447013,3575.0526685393256,-414.0164,134.17102,-16.637842,12.671891,43.82677,1.0877203,-11.73304,2.724548,2.015951,-3.9699154,-5.5732303,-0.37684888,2.5079405
5389,España,2163.472176543675,1667.8490313227364,4081.56656598513,-372.98392,126.28792,-35.34649,25.077856,52.549824,3.275235,-0.9590924,-0.8861666,-6.735181,-1.6182901,-6.7029037,-3.8985255,0.27855062
5390,España,1917.149083449996,1469.887724913708,3557.3381696428573,-471.62286,77.968155,-15.44622,22.23392,39.06776,5.252262,-3.4715505,1.5299572,5.4887652,2.4650521,-6.71074,-2.47833,-0.63595784
5391,España,2020.5462907240305,1509.0362026014575,3668.7385948905107,-386.17627,127.042145,-28.1317,20.956911,54.27513,1.94844,-13.1640835,0.19969095,2.4100173,-2.898953,-10.85652,-5.467299,0.39343274
5392,España,2241.2584847163444,1581.3966150832503,4026.5444015444014,-422.25635,127.489,-34.564457,33.499752,54.632355,-8.157789,-7.9658027,5.1019197,-0.66155195,-3.8664672,-11.583204,-4.143453,2.208717
5393,España,1883.3256611863526,1529.240406537229,3659.5004562043796,-373.08368,154.69815,-34.26482,26.039194,59.45634,-1.144469,-11.182334,1.1746937,-0.63383967,-5.621068,-12.509838,-3.185025,1.5407163
5394,España,2084.314669908049,1562.4589194680505,3901.0996887287024,-369.0437,150.74619,-36.282867,20.215412,48.274937,-6.9534698,-5.325196,4.745541,-6.709316,-9.054224,-10.715838,-2.2294483,3.2585084
5395,España,1990.700509243094,1563.0647437391333,3753.1386462882097,-355.71054,145.19807,-39.801785,26.372839,62.303425,1.9136194,-7.2212,-0.73329556,-7.644514,-4.331071,-8.139161,-5.925309,1.9597114
5396,España,2009.8108045779743,1638.3245345250098,3990.234375,-400.04745,139.355,-23.36517,25.18411,48.580494,-7.9213486,-6.6173596,11.83335,-1.9280521,-12.518803,-12.882548,-3.0130403,5.416414
5397,España,2070.2630529681032,1630.3740115935768,3936.516116941529,-363.87335,135.90292,-37.031326,27.861515,57.57797,0.07854488,-4.908179,2.612262,-4.690032,-6.905283,-11.152798,-1.9467239,4.825166
5398,España,2160.744457268122,1680.2982491664102,4124.306289640592,-376.65076,112.88486,-23.909641,21.636503,40.253258,-5.5759063,-3.895956,6.01705,-3.981749,-8.083092,-9.572706,-2.7950306,3.5755029
5399,España,1816.8669591619632,1611.0996955288738,3713.5645906690143,-403.75058,132.86266,-21.575876,16.382185,40.098938,-5.7536163,-5.1431246,8.694281,-3.1496592,-8.371057,-5.791946,-1.1371814,3.4170926
5400,España,2153.6765401876532,1581.5459212985031,3951.949668141593,-369.78482,152.20274,-45.247227,20.506126,56.04349,-0.9848847,-7.2299547,-3.4774318,-9.4897,-5.687407,-9.4391165,-1.8817965,6.2838974
5401,España,2016.8313359487745,1649.4139691216214,3963.735322896282,-406.99554,117.259346,-25.809132,14.56634,42.05245,0.6233087,-6.329452,2.2872212,-1.5455465,-5.64022,-8.771123,-1.2982689,3.2624035
5402,España,1907.8154896109181,1575.66110242602,3793.8223589001445,-386.20413,152.84169,-29.339617,24.49662,50.447132,-9.210544,-10.423022,8.521955,1.5089664,-9.16943,-12.724738,-0.45974576,3.2473905
5403,España,2083.2494653702893,1579.4290123755322,3868.332006369427,-394.64417,140.64005,-33.203915,23.223742,54.595814,-4.225729,-13.2759075,0.078396745,-3.083987,-5.4297605,-9.566877,-3.5816476,2.3705664
5404,España,1776.933024472665,1507.5247255564407,3594.8741007194244,-360.05936,156.16103,-23.524485,12.26772,46.78277,-7.746849,-17.015253,7.04488,-0.75359464,-14.331001,-10.7772875,-0.03668674,3.8922818
5405,España,2135.700028154904,1579.230195079282,3986.463840634441,-353.82996,146.63297,-33.32754,23.403864,49.43232,-8.379605,-7.5182242,4.9316754,-7.0142946,-10.024267,-8.908687,-1.7107112,1.8844999
5406,España,2154.5761825296636,1623.4278523577075,4014.8644911504425,-376.01407,152.48991,-43.892033,24.88037,58.60524,-2.2695692,-4.6429644,1.5161694,-10.508502,-8.702818,-10.687247,-5.5634007,1.1239942
5407,España,1991.249109719996,1624.426822871111,3883.2457513416816,-376.45877,129.04398,-25.36601,27.626402,49.75845,-1.7935046,-4.455224,2.2077649,-5.7726216,-7.3179235,-11.093111,-4.432407,2.9217975
5408,España,1896.4585034419872,1647.868769101311,3861.1498478701824,-394.59586,135.44768,-21.113716,20.163506,43.06311,-4.5300794,-6.091515,5.489135,-3.591596,-8.695279,-9.176521,-3.1442595,-0.5349038
5409,España,2128.103593792372,1608.3714394019892,3991.7392418032787,-374.61984,143.93439,-41.646484,27.818867,59.1429,0.6746164,-3.6717298,-2.078305,-11.196133,-5.3947673,-7.298689,-2.711409,2.5997834
5410,España,2286.281736297551,1681.6552886173683,4297.40625,-412.92612,117.56436,-26.893877,20.832499,40.175167,-8.843776,-8.764897,3.9626844,-3.1616817,-9.283085,-8.647252,3.857029,6.5507727
5411,España,1723.8091790188516,1512.6845409023158,3486.7478510028654,-378.12518,154.12257,-26.154762,21.764086,51.10166,-2.0131583,-6.149911,6.2416134,-3.9576392,-11.613406,-10.627799,-1.0853119,-0.7004213
5412,España,1849.3460357085462,1521.8421456024548,3651.1466733870966,-383.04062,141.90952,-26.30011,11.073692,49.726524,2.8061776,-12.138713,1.063421,-4.7337937,-13.021895,-9.91989,0.91555303,3.3297544
5413,España,592.9242264321347,700.3250310370327,1011.8582589285714,-438.79752,183.7907,52.664005,3.1164296,16.571617,10.829668,-8.923473,-4.0551424,6.4272513,-1.718249,-7.2141547,2.3713422,6.105186
5414,España,607.4558761601394,681.7359541657852,1062.5290427509294,-403.0122,170.27106,56.48156,6.1974406,10.947427,5.8203225,-9.833764,-6.7080126,2.6840613,-1.3144214,-4.8920093,2.157747,5.684229
5415,España,606.1311666478334,713.5019916088935,1082.7500756658596,-421.97125,188.60844,46.351753,-1.151765,17.648197,9.679503,-11.170544,-0.8999329,11.474752,-1.2833802,-8.768327,2.4981136,5.0205812
5416,España,602.2218350389337,691.1427032010786,1062.8035261824325,-401.10428,198.73628,48.06582,-2.6460638,17.795668,10.486313,-11.863788,-2.4849563,9.923263,-3.155729,-10.43504,2.5000908,6.5257773
5417,España,632.026559333938,731.0393794726064,1174.422554347826,-391.65274,192.68213,46.11062,-0.6939757,18.89329,8.038386,-13.676832,0.61187005,15.698091,1.0525622,-8.453802,2.858518,4.684091
5418,España,623.4455350198288,722.9956274176209,1099.933638996139,-394.5389,190.49005,46.2429,-2.9281778,15.574251,8.609863,-10.964614,0.0424782,12.334586,-1.3174204,-9.46336,2.5095809,5.9522676
5419,España,611.6099959240269,759.5065498404562,1130.375,-404.34583,170.8777,47.18272,6.875859,23.353374,14.244172,-6.9349513,-0.13663241,9.336924,-2.396378,-8.369671,2.4863951,4.5603333
5420,España,652.4543326645012,778.9472665251008,1248.2464202786377,-405.63205,191.73422,44.133987,1.8764528,25.078985,11.962508,-13.00171,0.2781373,13.504609,-3.2681472,-10.990325,4.2108126,7.067601
